WMO Region Symbol,Country Name,Institution Name,Author Name,AR,Total
SAM,Chile,Pontificia Universidad Catolica de Chile,Juan Pablo Montero,AR3,1
SAM,Chile,Pontificia Universidad Catolica de Chile,Francisco Meza,AR5,1
SAM,Chile,Pontificia Universidad Catolica de Chile,Megan Mills-Novoa,AR5,1
SAM,Chile,Pontificia Universidad Catolica de Chile,Sebastián Vicuña,AR5,2
SAM,Chile,UN Economic Commission for LatinAmerican and the Caribbean (ECLAC),Ricardo Zapata-Marti,AR4,2
SAM,Chile,University of Chile,Maisa Rojas,AR5,3
SAM,Chile,University of Chile,Paulina Aldunce,AR5,2
SAM,Colombia,Inter-American Development Bank,Fernando Miralles-Wilhelm,AR5,1
SAM,Colombia,Inter-American Development Bank,Walter Vergara,AR5,1
SAM,Colombia,Universidad Nacional de Colombia,German Poveda,AR5,1
SAM,Colombia,Universidad Nacional de Colombia,Omar-Dario Cardona,AR5,1
SAM,Ecuador,N/A,Arturo Villavicencio,AR4,1
SAM,Peru,Comision Nac.de Cambio Clim.,Eduardo Calvo Buendia,AR3,1
SAM,Peru,Consultant,Luis J. Geng,AR4,1
SAM,Peru,Group for the Analysis of Development (Grade),Alberto Pasco-Font,AR3,1
SAM,Peru,N/A,E. Aquize,AR2,2
SAM,Peru,N/A,P. Ayondejo,AR2,1
SAM,Peru,N/A,R. Calienes,AR2,1
SAM,Peru,N/A,S. Carrasco Barrera,AR2,1
SAM,Peru,N/A,H. Trevino,AR2,1
SAM,Peru,N/A,S. Zuta,AR2,1
SAM,Peru,United Nations Development Programme (UNDP),Luis J. Geng,AR3,1
SAM,Peru,Universidad Nacional Mayor de San Marcos,Eduardo Calvo Buendia,AR4,1
SAM,Peru,Universidad Nacional Mayor de San Marcos,Eduardo Calvo Buendia,AR5,1
SAM,Peru,Universidad Nacional Mayor de San Marcos,Juan Tarazona,AR4,1
SAM,Uruguay,Carbosur,Daniel L. Martino,AR4,3
SAM,Uruguay,International Fertilizer Development Center (IFDC),Walter Baethgen,AR2,1
SAM,Uruguay,Ministry of Livestock Agriculture and Fisheries,Walter Oyhantçabal,AR4,1
SAM,Uruguay,Universidad de la República,Gustavo Nagy,AR4,1
SAM,Venezuela,Instituto Venezolano de Investigaciones Cientificas,E. Sanhueza,AR2,1
SAM,Venezuela,IPCC,Martha Perdomo,AR2,1
SAM,Venezuela,N/A,Evelyne Bravo,AR2,3
SAM,Venezuela,N/A,L. Galindez Giron,AR2,1
SAM,Venezuela,N/A,H. Perez Nieto,AR2,1
SAM,Venezuela,UNFCCC Secretariat,Martha Perdomo,AR2,1
SAM,Venezuela,Universidad Central Venezuela,Luis Jose Mata,AR3,6
SAM,Venezuela,Universidad Central Venezuela,Luis Jose Mata,AR5,1
SAM,Venezuela,Universidad Central Venezuela,Armando Ramirez-Rojas,AR3,5
SAM,Venezuela,Universidad Simon Bolivar,Rafael Rodriguez Acevedo,AR4,1
SAM,Venezuela,Universidad Simon Bolivar,Alicia Villamizar,AR3,1
SAM,Venezuela,Universidad Simon Bolivar,Alicia Villamizar,AR4,1
SAM,Venezuela,Universidad Simon Bolivar,Alicia Villamizar,AR5,3
SAM,Venezuela,University of Merida,Rigoberto Andressen,AR2,3
SWP,Australia,Allen Consulting Group,Roger Beale,AR4,1
SWP,Australia,Antarctic Climate and Ecosystems Cooperative Research Centre,Ian Allison,AR5,2
SWP,Australia,Antarctic Climate and Ecosystems Cooperative Research Centre,Catia M. Domingues,AR5,2
SWP,Australia,Australian Antarctic Division,Ian Allison,AR2,1
SWP,Australia,Australian Antarctic Division,Ian Allison,AR4,1
SWP,Australia,Australian Antarctic Division,Harvey J. Marchant,AR3,1
SWP,Australia,Australian Antarctic Division,Anthony Worby,AR4,1
SWP,Australia,Australian Antarctic Division,Rob Massom,AR5,1
SWP,Australia,Australian Antarctic Division,Andrew Constable,AR5,1
SWP,Australia,Australian Antarctic Division,Steve Nicol,AR2,2
SWP,Australia,Australian Antarctic Division,Steve Nicol,AR5,1
SWP,Australia,Australian Antarctic Division,Barbara Weinecke,AR5,1
SWP,Australia,Australian Bureau of Agricultural and Resource Economics (ABARE),Brian S. Fisher,AR2,1
SWP,Australia,Australian Bureau of Agricultural and Resource Economics (ABARE),Brian S. Fisher,AR3,1
SWP,Australia,Australian Bureau of Agricultural and Resource Economics (ABARE),M. Hinchy,AR2,1
SWP,Australia,Australian Bureau of Agricultural and Resource Economics (ABARE),Mark Howden,AR3,2
SWP,Australia,Australian Bureau of Agricultural and Resource Economics (ABARE),S. Thorpe,AR2,1
SWP,Australia,Australian Bureau of Agricultural and Resource Economics (ABARE),Helal Ahammad,AR5,1
SWP,Australia,Australian Bureau of Meteorology,Julie Arblaster,AR5,2
SWP,Australia,Australian Bureau of Meteorology,Lynda Chambers,AR4,1
SWP,Australia,Australian Bureau of Meteorology,D. Collins,AR3,1
SWP,Australia,Australian Bureau of Meteorology,Robert Colman,AR2,1
SWP,Australia,Australian Bureau of Meteorology,Robert Colman,AR3,1
SWP,Australia,Australian Bureau of Meteorology,Robert Colman,AR4,1
SWP,Australia,Australian Bureau of Meteorology,Michael J. Coughlan,AR1,1
SWP,Australia,Australian Bureau of Meteorology,Michael J. Coughlan,AR4,1
SWP,Australia,Australian Bureau of Meteorology,W. Drosdowsky,AR2,1
SWP,Australia,Australian Bureau of Meteorology,C. Fredericksen,AR2,1
SWP,Australia,Australian Bureau of Meteorology,Henry Hendon,AR4,1
SWP,Australia,Australian Bureau of Meteorology,Greg Holland,AR2,2
SWP,Australia,Australian Bureau of Meteorology,Greg Holland,AR3,1
SWP,Australia,Australian Bureau of Meteorology,L. Hopkins,AR2,1
SWP,Australia,Australian Bureau of Meteorology,B. Kininmonth,AR2,1
SWP,Australia,Australian Bureau of Meteorology,Geoff Love,AR4,4
SWP,Australia,Australian Bureau of Meteorology,Bryant J. McAvaney,AR1,1
SWP,Australia,Australian Bureau of Meteorology,Bryant J. McAvaney,AR2,2
SWP,Australia,Australian Bureau of Meteorology,Bryant J. McAvaney,AR3,3
SWP,Australia,Australian Bureau of Meteorology,Bryant J. McAvaney,AR4,1
SWP,Australia,Australian Bureau of Meteorology,Neville Nicholls,AR1,2
SWP,Australia,Australian Bureau of Meteorology,Neville Nicholls,AR2,3
SWP,Australia,Australian Bureau of Meteorology,N. Plummer,AR2,1
SWP,Australia,Australian Bureau of Meteorology,N. Plummer,AR3,1
SWP,Australia,Australian Bureau of Meteorology,Scott B. Power,AR2,2
SWP,Australia,Australian Bureau of Meteorology,Scott B. Power,AR4,2
SWP,Australia,Australian Bureau of Meteorology,Scott B. Power,AR5,3
SWP,Australia,Australian Bureau of Meteorology,G. Roff,AR3,1
SWP,Australia,Australian Bureau of Meteorology,Matthew Wheeler,AR4,1
SWP,Australia,Australian Bureau of Meteorology,John Zillman,AR2,1
SWP,Australia,Australian Bureau of Meteorology,John Zillman,AR3,5
SWP,Australia,Australian Bureau of Meteorology,John Zillman,AR4,1
SWP,Australia,Australian Bureau of Meteorology,Christopher Lucas,AR5,1
SWP,Australia,Australian Bureau of Meteorology,Josephine Brown,AR5,1
SWP,Australia,Australian Bureau of Meteorology,Neville Smith,AR5,1
SWP,Australia,Australian Bureau of Meteorology,David Jones,AR5,1
SWP,Australia,Australian Defence Force Academy,Roger McLean,AR2,1
SWP,Australia,"Australian Department of Arts, Sport, Environment, Tourism and Territories",R. Holesgrove,AR1,1
SWP,Australia,"Australian Department of Arts, Sport, Environment, Tourism and Territories",Nelson Quinn,AR1,1
SWP,Australia,"Australian Department of Arts, Sport, Environment, Tourism and Territories",Chris Bee,AR1,1
SWP,Australia,Australian Institute of Marine Science (AIMS),Janice Lough,AR2,1
SWP,Australia,Australian National University,G.D. Farquhar,AR2,1
SWP,Australia,Australian National University,G.D. Farquhar,AR3,1
SWP,Australia,Australian National University,Habiba Gitay,AR2,4
SWP,Australia,Australian National University,Habiba Gitay,AR3,4
SWP,Australia,Australian National University,Kurt Lambeck,AR3,1
SWP,Australia,Australian National University,Kurt Lambeck,AR4,1
SWP,Australia,Australian National University,Kurt Lambeck,AR5,1
SWP,Australia,Australian National University,J. Lloyd,AR2,1
SWP,Australia,Australian National University,Harvey J. Marchant,AR4,1
SWP,Australia,Australian National University,Anthony J. McMichael,AR4,1
SWP,Australia,Australian National University,Anthony J. McMichael,AR5,1
SWP,Australia,Australian National University,Ian R. Noble,AR2,4
SWP,Australia,Australian National University,Ian R. Noble,AR3,1
SWP,Australia,Australian National University,A.R. Saunders,AR2,1
SWP,Australia,Australian National University,Rosalie Woodruff,AR4,1
SWP,Australia,Australian National University,Patrick De Deckker,AR5,1
SWP,Australia,Australian National University,Eelco Rohling,AR5,1
SWP,Australia,Australian National University,Colin Butler,AR5,1
SWP,Australia,Australian National University,Keith Dear,AR5,1
SWP,Australia,Australian National University,Stephen Dovers,AR5,1
SWP,Australia,Australian National University,Barbara Norman,AR5,1
SWP,Australia,Australian National University,Frank Jotzo,AR5,3
SWP,Australia,Australian National University,David I. Stern,AR5,1
SWP,Australia,"Centre for Risk and Community Safety, RMIT University",John Handmer,AR5,1
SWP,Australia,Charles Darwin University,Andrew Campbell,AR5,1
SWP,Australia,Commonwealth Scientific and Industrial Research Organization (CSIRO),M.P. Austin,AR2,2
SWP,Australia,Commonwealth Scientific and Industrial Research Organization (CSIRO),Bryson C. Bates,AR2,2
SWP,Australia,Commonwealth Scientific and Industrial Research Organization (CSIRO),Bryson C. Bates,AR3,2
SWP,Australia,Commonwealth Scientific and Industrial Research Organization (CSIRO),Bryson C. Bates,AR4,1
SWP,Australia,Commonwealth Scientific and Industrial Research Organization (CSIRO),Nathaniel L. Bindoff,AR4,3
SWP,Australia,Commonwealth Scientific and Industrial Research Organization (CSIRO),R. Boers,AR3,1
SWP,Australia,Commonwealth Scientific and Industrial Research Organization (CSIRO),Wenju Cai,AR4,1
SWP,Australia,Commonwealth Scientific and Industrial Research Organization (CSIRO),Wenju Cai,AR5,1
SWP,Australia,Commonwealth Scientific and Industrial Research Organization (CSIRO),Josep Canadell,AR4,2
SWP,Australia,Commonwealth Scientific and Industrial Research Organization (CSIRO),Josep Canadell,AR5,1
SWP,Australia,Commonwealth Scientific and Industrial Research Organization (CSIRO),Francis Chiew,AR5,1
SWP,Australia,Commonwealth Scientific and Industrial Research Organization (CSIRO),John A. Church,AR2,2
SWP,Australia,Commonwealth Scientific and Industrial Research Organization (CSIRO),John A. Church,AR3,3
SWP,Australia,Commonwealth Scientific and Industrial Research Organization (CSIRO),John A. Church,AR4,1
SWP,Australia,Commonwealth Scientific and Industrial Research Organization (CSIRO),John A. Church,AR5,3
SWP,Australia,Commonwealth Scientific and Industrial Research Organization (CSIRO),Mark Collier,AR4,1
SWP,Australia,Commonwealth Scientific and Industrial Research Organization (CSIRO),N. Derek,AR3,1
SWP,Australia,Commonwealth Scientific and Industrial Research Organization (CSIRO),Martin Dix,AR3,1
SWP,Australia,Commonwealth Scientific and Industrial Research Organization (CSIRO),Martin Dix,AR4,1
SWP,Australia,Commonwealth Scientific and Industrial Research Organization (CSIRO),Ian G. Enting,AR1,1
SWP,Australia,Commonwealth Scientific and Industrial Research Organization (CSIRO),Ian G. Enting,AR2,1
SWP,Australia,Commonwealth Scientific and Industrial Research Organization (CSIRO),Ian G. Enting,AR3,1
SWP,Australia,Commonwealth Scientific and Industrial Research Organization (CSIRO),David Etheridge,AR3,2
SWP,Australia,Commonwealth Scientific and Industrial Research Organization (CSIRO),David Etheridge,AR4,1
SWP,Australia,Commonwealth Scientific and Industrial Research Organization (CSIRO),Paul Fraser,AR1,1
SWP,Australia,Commonwealth Scientific and Industrial Research Organization (CSIRO),Paul Fraser,AR2,1
SWP,Australia,Commonwealth Scientific and Industrial Research Organization (CSIRO),Paul Fraser,AR4,1
SWP,Australia,Commonwealth Scientific and Industrial Research Organization (CSIRO),R. Gifford,AR1,1
SWP,Australia,Commonwealth Scientific and Industrial Research Organization (CSIRO),H. Gordon,AR2,1
SWP,Australia,Commonwealth Scientific and Industrial Research Organization (CSIRO),Donna Green,AR4,1
SWP,Australia,Commonwealth Scientific and Industrial Research Organization (CSIRO),Kevin Hennessy,AR2,1
SWP,Australia,Commonwealth Scientific and Industrial Research Organization (CSIRO),Kevin Hennessy,AR3,1
SWP,Australia,Commonwealth Scientific and Industrial Research Organization (CSIRO),Kevin Hennessy,AR4,3
SWP,Australia,Commonwealth Scientific and Industrial Research Organization (CSIRO),Alistair Hobday,AR4,1
SWP,Australia,Commonwealth Scientific and Industrial Research Organization (CSIRO),Alistair Hobday,AR5,1
SWP,Australia,Commonwealth Scientific and Industrial Research Organization (CSIRO),Mark Howden,AR4,3
SWP,Australia,Commonwealth Scientific and Industrial Research Organization (CSIRO),Mark Howden,AR5,2
SWP,Australia,Commonwealth Scientific and Industrial Research Organization (CSIRO),B. Hunt,AR1,1
SWP,Australia,Commonwealth Scientific and Industrial Research Organization (CSIRO),Roger N. Jones,AR3,7
SWP,Australia,Commonwealth Scientific and Industrial Research Organization (CSIRO),Roger N. Jones,AR4,3
SWP,Australia,Commonwealth Scientific and Industrial Research Organization (CSIRO),G.A. Kile,AR2,1
SWP,Australia,Commonwealth Scientific and Industrial Research Organization (CSIRO),Miko Kirschbaum,AR2,3
SWP,Australia,Commonwealth Scientific and Industrial Research Organization (CSIRO),P.E. Kriedemann,AR2,1
SWP,Australia,Commonwealth Scientific and Industrial Research Organization (CSIRO),J. Landsberg,AR2,1
SWP,Australia,Commonwealth Scientific and Industrial Research Organization (CSIRO),R.J. Matear,AR3,1
SWP,Australia,Commonwealth Scientific and Industrial Research Organization (CSIRO),J.L. McGregor,AR2,1
SWP,Australia,Commonwealth Scientific and Industrial Research Organization (CSIRO),J.L. McGregor,AR3,1
SWP,Australia,Commonwealth Scientific and Industrial Research Organization (CSIRO),Kathleen McInnes,AR4,2
SWP,Australia,Commonwealth Scientific and Industrial Research Organization (CSIRO),Kathleen McInnes,AR5,4
SWP,Australia,Commonwealth Scientific and Industrial Research Organization (CSIRO),S.P. O'Farrell,AR3,1
SWP,Australia,Commonwealth Scientific and Industrial Research Organization (CSIRO),G. Pearman,AR1,1
SWP,Australia,Commonwealth Scientific and Industrial Research Organization (CSIRO),A. Barrie Pittock,AR1,4
SWP,Australia,Commonwealth Scientific and Industrial Research Organization (CSIRO),A. Barrie Pittock,AR2,2
SWP,Australia,Commonwealth Scientific and Industrial Research Organization (CSIRO),A. Barrie Pittock,AR3,5
SWP,Australia,Commonwealth Scientific and Industrial Research Organization (CSIRO),A. Barrie Pittock,AR4,1
SWP,Australia,Commonwealth Scientific and Industrial Research Organization (CSIRO),I. Poiner,AR2,1
SWP,Australia,Commonwealth Scientific and Industrial Research Organization (CSIRO),R.J. Raison,AR2,1
SWP,Australia,Commonwealth Scientific and Industrial Research Organization (CSIRO),Michael Raupach,AR4,1
SWP,Australia,Commonwealth Scientific and Industrial Research Organization (CSIRO),Peter J. Rayner,AR3,1
SWP,Australia,Commonwealth Scientific and Industrial Research Organization (CSIRO),Stephen R. Rintoul,AR4,1
SWP,Australia,Commonwealth Scientific and Industrial Research Organization (CSIRO),Stephen R. Rintoul,AR5,3
SWP,Australia,Commonwealth Scientific and Industrial Research Organization (CSIRO),Leon D. Rotstayn,AR3,1
SWP,Australia,Commonwealth Scientific and Industrial Research Organization (CSIRO),Leon D. Rotstayn,AR4,2
SWP,Australia,Commonwealth Scientific and Industrial Research Organization (CSIRO),Leon D. Rotstayn,AR5,1
SWP,Australia,Commonwealth Scientific and Industrial Research Organization (CSIRO),Mark Stafford Smith,AR5,1
SWP,Australia,Commonwealth Scientific and Industrial Research Organization (CSIRO),P. Steele,AR3,1
SWP,Australia,Commonwealth Scientific and Industrial Research Organization (CSIRO),Ramasamy Suppiah,AR4,1
SWP,Australia,Commonwealth Scientific and Industrial Research Organization (CSIRO),J. Syktus,AR2,1
SWP,Australia,Commonwealth Scientific and Industrial Research Organization (CSIRO),R. Thresher,AR2,1
SWP,Australia,Commonwealth Scientific and Industrial Research Organization (CSIRO),Brian H. Walker,AR3,1
SWP,Australia,Commonwealth Scientific and Industrial Research Organization (CSIRO),Ian G. Watterson,AR4,1
SWP,Australia,Commonwealth Scientific and Industrial Research Organization (CSIRO),Ian G. Watterson,AR5,1
SWP,Australia,Commonwealth Scientific and Industrial Research Organization (CSIRO),Penny Whetton,AR2,1
SWP,Australia,Commonwealth Scientific and Industrial Research Organization (CSIRO),Penny Whetton,AR3,3
SWP,Australia,Commonwealth Scientific and Industrial Research Organization (CSIRO),Penny Whetton,AR4,3
SWP,Australia,Commonwealth Scientific and Industrial Research Organization (CSIRO),Penny Whetton,AR5,1
SWP,Australia,Commonwealth Scientific and Industrial Research Organization (CSIRO),Susan E. Wijffels,AR3,1
SWP,Australia,Commonwealth Scientific and Industrial Research Organization (CSIRO),Susan E. Wijffels,AR5,1
SWP,Australia,Commonwealth Scientific and Industrial Research Organization (CSIRO),Anthony Worby,AR5,1
SWP,Australia,Commonwealth Scientific and Industrial Research Organization (CSIRO),Kevin Walsh,AR2,1
SWP,Australia,Commonwealth Scientific and Industrial Research Organization (CSIRO),Kevin Walsh,AR3,3
SWP,Australia,Commonwealth Scientific and Industrial Research Organization (CSIRO),Elvira S. Poloczanska,AR5,4
SWP,Australia,Commonwealth Scientific and Industrial Research Organization (CSIRO),Mark Hemer,AR5,2
SWP,Australia,Commonwealth Scientific and Industrial Research Organization (CSIRO),Rachel M. Law,AR5,1
SWP,Australia,Commonwealth Scientific and Industrial Research Organization (CSIRO),Andrew Lenton,AR5,1
SWP,Australia,Commonwealth Scientific and Industrial Research Organization (CSIRO),Didier Monselesan,AR5,1
SWP,Australia,Commonwealth Scientific and Industrial Research Organization (CSIRO),Aimée Slangen,AR5,1
SWP,Australia,Commonwealth Scientific and Industrial Research Organization (CSIRO),Neil J. White,AR5,1
SWP,Australia,Commonwealth Scientific and Industrial Research Organization (CSIRO),Jack Katzfey,AR5,1
SWP,Australia,Commonwealth Scientific and Industrial Research Organization (CSIRO),Elizabeth A. Fulton,AR5,1
SWP,Australia,Commonwealth Scientific and Industrial Research Organization (CSIRO),Jocelyn Davies,AR5,1
SWP,Australia,Commonwealth Scientific and Industrial Research Organization (CSIRO),Don Gunasekera,AR5,1
SWP,Australia,Commonwealth Scientific and Industrial Research Organization (CSIRO),Yiheyis Maru,AR5,1
SWP,Australia,Commonwealth Scientific and Industrial Research Organization (CSIRO),Penny Reyenga,AR5,1
SWP,Australia,Commonwealth Scientific and Industrial Research Organization (CSIRO),Xiaoming Wang,AR5,1
SWP,Australia,Commonwealth Scientific and Industrial Research Organization (CSIRO),Leanne Webb,AR5,1
SWP,Australia,Commonwealth Scientific and Industrial Research Organization (CSIRO),Anthony J. Richardson,AR5,1
SWP,Australia,Commonwealth Scientific and Industrial Research Organization (CSIRO),Tommy Wiedmann,AR5,1
SWP,Australia,Consultant,Ian R. Noble,AR5,1
SWP,Australia,Consultant,Sandra S. Schuster,AR5,1
SWP,Australia,CRA International,Brian S. Fisher,AR4,3
SWP,Australia,CRA International,Anna Matysek,AR4,2
SWP,Australia,Curtin University,Peter Newman,AR5,1
SWP,Australia,"Department of Education,Science and Training",Harvey J. Marchant,AR2,1
SWP,Australia,Department of Primary Industries and Energy,Mark Howden,AR2,2
SWP,Australia,Environment Australia,Max Finlayson,AR3,2
SWP,Australia,Griffith University,Susanne Becken,AR5,1
SWP,Australia,Griffith University,Jean P. Palutikof,AR5,1
SWP,Australia,Griffith University,Stuart Bunn,AR5,1
SWP,Australia,Griffith University,Roger L. Kitching,AR5,1
SWP,Australia,Griffith University,Sarah Boulter,AR5,1
SWP,Australia,Griffith University,Sue Jackson,AR5,1
SWP,Australia,Griffith University,Joseph Reser,AR5,1
SWP,Australia,Huonbrook Environment and Heritage,M. Sullivan,AR2,1
SWP,Australia,Insurance Australia Group,Anthony Coleman,AR4,1
SWP,Australia,James Cook University,Christopher R Cocklin,AR4,1
SWP,Australia,James Cook University,J. Foley,AR2,1
SWP,Australia,James Cook University,David Hopley,AR2,1
SWP,Australia,James Cook University,Terence Hughes,AR4,1
SWP,Australia,James Cook University,C. Skelly,AR2,1
SWP,Australia,La Trobe University,Andrew Brennan,AR5,1
SWP,Australia,London School of Hygiene and Tropical Medicine,Anthony J. McMichael,AR2,1
SWP,Australia,Macquarie University,Paul Beggs,AR4,1
SWP,Australia,Macquarie University,T. Chen,AR2,1
SWP,Australia,Macquarie University,Ann Henderson-Sellers,AR1,1
SWP,Australia,Macquarie University,Ann Henderson-Sellers,AR2,4
SWP,Australia,Macquarie University,Ann Henderson-Sellers,AR3,1
SWP,Australia,Macquarie University,Lesley Hughes,AR4,2
SWP,Australia,Macquarie University,Lesley Hughes,AR5,2
SWP,Australia,Macquarie University,P. Irannejad,AR2,1
SWP,Australia,Macquarie University,P. Love,AR2,1
SWP,Australia,Macquarie University,Andy Pitman,AR2,1
SWP,Australia,Macquarie University,Andy Pitman,AR3,2
